payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type
P001734,E0145,2025-09-30,81.42,1.42,2684.44,70.25,0,275,483.2,1996.49,False,None
P001735,E0145,2025-10-15,81.31,1.31,2680.94,65.01,0,275,482.57,1988.38,False,None
P001736,E0145,2025-10-31,79.15,0.0,2609.53,0.0,0,275,469.72,1864.82,False,None
P001737,E0145,2025-11-15,68.89,0.0,2271.45,0.0,0,275,408.86,1587.59,False,None
P001738,E0145,2025-11-30,85.09,5.09,2805.46,251.79,0,275,504.98,2277.27,False,None
P001739,E0145,2025-12-15,86.67,6.67,2857.64,330.05,0,275,514.37,2398.32,False,None
P001740,E0145,2025-12-31,93.15,13.15,3071.14,650.31,0,-275,552.81,2893.64,True,Negative Deduction
P001741,E0146,2025-07-15,53.53,0.0,2618.36,0.0,2000,0,471.3,3147.05,True,Duplicate Bonus
P001742,E0146,2025-07-31,50.01,0.0,2446.07,0.0,0,0,440.29,2005.78,False,None
P001743,E0146,2025-08-15,41.9,0.0,2049.12,0.0,0,0,368.84,1680.28,False,None
P001744,E0146,2025-08-31,61.94,0.0,3029.3,0.0,250,0,545.27,2734.02,False,None
P001745,E0146,2025-09-15,51.98,0.0,2542.47,0.0,0,0,457.64,2084.83,False,None
P001746,E0146,2025-09-30,51.55,0.0,2521.16,0.0,0,0,453.81,2067.35,False,None
P001747,E0146,2025-10-15,47.97,0.0,2346.09,0.0,0,0,422.3,1923.8,False,None
P001748,E0146,2025-10-31,47.46,0.0,2321.08,0.0,250,0,417.8,2153.29,False,None
P001749,E0146,2025-11-15,55.51,0.0,2714.81,0.0,0,0,488.66,2226.14,False,None
P001750,E0146,2025-11-30,41.83,0.0,2045.83,0.0,0,0,368.25,1677.58,False,None
P001751,E0146,2025-12-15,63.0,21.0,3081.5,1540.66,0,0,554.67,2526.83,True,Unusual Overtime
P001752,E0146,2025-12-31,61.26,0.0,2996.24,0.0,0,0,539.32,2456.91,False,None
P001753,E0147,2025-07-15,77.17,0.0,2764.91,0.0,0,275,497.68,1992.23,False,None
P001754,E0147,2025-07-31,73.09,0.0,2618.78,0.0,500,275,471.38,2372.4,False,None
P001755,E0147,2025-08-15,63.88,0.0,2288.76,0.0,0,275,411.98,1601.78,False,None
P001756,E0147,2025-08-31,69.99,0.0,2507.69,0.0,250,275,451.39,2031.31,False,None
P001757,E0147,2025-09-15,85.84,5.84,3075.62,313.83,0,275,553.61,2560.84,False,None
P001758,E0147,2025-09-30,82.52,2.52,2956.79,135.58,1000,275,532.22,3285.15,False,None
P001759,E0147,2025-10-15,83.95,3.95,3007.9,212.25,500,275,541.42,2903.73,False,None
P001760,E0147,2025-10-31,65.24,0.0,2337.38,0.0,0,275,420.73,1641.65,False,None
P001761,E0147,2025-11-15,76.83,20.0,2752.94,1074.9,1000,275,495.53,2982.41,True,Unusual Overtime
P001762,E0147,2025-11-30,90.94,10.94,3258.32,587.87,0,275,586.5,2984.69,False,None
P001763,E0147,2025-12-15,79.23,0.0,2838.87,0.0,0,275,511.0,2052.88,False,None
P001764,E0147,2025-12-31,69.82,0.0,2501.71,0.0,0,275,450.31,1776.4,False,None
P001765,E0148,2025-07-15,79.11,0.0,1556.04,0.0,0,0,342.33,1213.71,False,None
P001766,E0148,2025-07-31,73.83,0.0,1452.27,0.0,0,0,319.5,1132.77,False,None
P001767,E0148,2025-08-15,82.67,2.67,1626.11,78.76,0,0,357.74,1347.13,False,None
P001768,E0148,2025-08-31,80.16,0.16,1576.83,4.85,0,0,346.9,1234.78,False,None
P001769,E0148,2025-09-15,84.35,4.35,1659.09,128.24,500,0,365.0,1922.33,False,None
P001770,E0148,2025-09-30,70.26,0.0,1381.95,0.0,500,0,304.03,1327.92,True,Duplicate Bonus
P001771,E0148,2025-10-15,76.41,0.0,1502.99,0.0,0,0,330.66,1172.33,False,None
P001772,E0148,2025-10-31,88.72,8.72,1745.19,257.39,0,0,383.94,1618.63,False,None
P001773,E0148,2025-11-15,69.17,0.0,1360.49,0.0,0,0,299.31,1061.18,False,None
P001774,E0148,2025-11-30,71.98,0.0,1415.75,0.0,0,0,311.47,1104.29,False,None
P001775,E0148,2025-12-15,81.59,1.59,1604.96,47.04,0,0,353.09,1298.91,False,None
P001776,E0148,2025-12-31,82.29,2.29,1618.72,67.68,0,0,356.12,1330.28,False,None
P001777,E0149,2025-07-15,46.09,0.0,1679.49,0.0,0,0,302.31,1377.18,False,None
P001778,E0149,2025-07-31,47.77,0.0,1740.83,0.0,1000,0,313.35,2427.48,False,None
P001779,E0149,2025-08-15,54.27,0.0,1977.45,0.0,0,0,355.94,1621.51,False,None
P001780,E0149,2025-08-31,56.8,0.0,2069.69,0.0,0,0,372.54,1697.14,False,None
P001781,E0149,2025-09-15,41.45,0.0,1510.3,0.0,0,0,271.85,1238.45,False,None
P001782,E0149,2025-09-30,52.91,0.0,1928.21,0.0,0,0,347.08,1581.13,False,None
P001783,E0149,2025-10-15,62.1,0.0,2262.78,0.0,0,0,407.3,1855.48,False,None
P001784,E0149,2025-10-31,49.07,0.0,1788.22,0.0,0,0,321.88,1466.34,False,None
P001785,E0149,2025-11-15,41.36,0.0,1507.21,0.0,0,0,271.3,1235.91,False,None
P001786,E0149,2025-11-30,40.99,0.0,1493.72,0.0,0,0,268.87,1224.85,False,None
P001787,E0149,2025-12-15,48.71,0.0,1775.14,0.0,0,0,319.53,1455.62,False,None
P001788,E0149,2025-12-31,58.29,0.0,2123.97,0.0,0,0,382.31,1741.66,False,None
P001789,E0150,2025-07-15,79.67,0.0,3342.32,0.0,0,0,902.43,2439.9,False,None
P001790,E0150,2025-07-31,81.51,1.51,3419.51,95.26,0,0,923.27,2591.5,True,Negative Deduction
P001791,E0150,2025-08-15,72.03,0.0,3021.63,0.0,0,0,815.84,2205.79,False,None
P001792,E0150,2025-08-31,87.86,7.86,3685.93,494.9,500,0,995.2,3685.63,False,None
P001793,E0150,2025-09-15,70.83,0.0,2971.52,0.0,0,0,802.31,2169.21,False,None
P001794,E0150,2025-09-30,75.96,0.0,3186.69,0.0,1000,0,860.41,3326.28,False,None
P001795,E0150,2025-10-15,85.04,5.04,3567.4,317.1,0,0,963.2,2921.3,False,None
P001796,E0150,2025-10-31,63.68,0.0,2671.57,0.0,0,0,721.32,1950.24,False,None
P001797,E0150,2025-11-15,81.39,1.39,3414.38,87.57,0,0,921.88,2580.07,False,None
P001798,E0150,2025-11-30,71.69,0.0,3007.29,0.0,0,0,811.97,2195.32,False,None
P001799,E0150,2025-12-15,80.13,0.13,3361.55,8.33,0,0,907.62,2462.27,False,None
P001800,E0150,2025-12-31,77.18,0.0,3237.85,0.0,0,0,874.22,2363.63,True,Duplicate Bonus
P001801,E0151,2025-07-15,96.85,16.85,3322.81,867.01,0,275,897.16,3017.67,False,None
P001802,E0151,2025-07-31,76.86,0.0,2636.9,0.0,0,275,711.96,1649.93,False,None
P001803,E0151,2025-08-15,94.74,14.74,3250.57,758.66,0,275,877.65,2856.57,False,None
P001804,E0151,2025-08-31,84.7,4.7,2905.91,241.66,250,275,784.59,2337.97,False,None
P001805,E0151,2025-09-15,73.59,0.0,2524.82,0.0,0,275,681.7,1568.12,False,None
P001806,E0151,2025-09-30,82.65,2.65,2835.6,136.2,0,275,765.61,1931.19,False,None
P001807,E0151,2025-10-15,77.56,0.0,2661.25,0.0,0,275,718.54,1667.71,False,None
P001808,E0151,2025-10-31,81.94,1.94,2811.27,99.7,250,275,759.04,2126.93,False,None
P001809,E0151,2025-11-15,74.29,0.0,2548.85,0.0,0,275,688.19,1585.66,False,None
P001810,E0151,2025-11-30,93.52,13.52,3208.72,695.88,0,275,866.35,2763.25,False,None
P001811,E0151,2025-12-15,87.4,7.4,2998.8,381.0,0,275,809.68,2295.13,False,None
P001812,E0151,2025-12-31,80.25,0.25,2753.52,13.09,0,275,743.45,1748.16,True,Duplicate Bonus
P001813,E0152,2025-07-15,93.83,13.83,4313.5,953.85,0,75,1164.64,4027.7,False,None
P001814,E0152,2025-07-31,80.59,0.59,3704.92,40.98,0,75,1000.33,2670.56,False,None
P001815,E0152,2025-08-15,88.78,8.78,4081.26,605.49,0,75,1101.94,3509.82,False,None
P001816,E0152,2025-08-31,80.31,0.31,3691.69,21.13,0,75,996.76,2641.06,False,None
P001817,E0152,2025-09-15,83.15,3.15,3822.46,217.28,0,75,1032.06,2932.68,False,None
P001818,E0152,2025-09-30,79.35,0.0,3647.65,0.0,0,75,984.87,2587.78,False,None
P001819,E0152,2025-10-15,80.76,0.76,3712.65,52.57,0,75,1002.41,2687.81,False,None
P001820,E0152,2025-10-31,81.36,1.36,3740.31,94.07,250,75,1009.88,2999.5,False,None
P001821,E0152,2025-11-15,74.64,0.0,3431.3,0.0,0,75,926.45,2429.85,False,None
P001822,E0152,2025-11-30,76.79,0.0,3530.1,0.0,0,75,953.13,2501.98,False,None
P001823,E0152,2025-12-15,78.27,0.0,3597.89,0.0,0,75,971.43,2551.46,False,None
P001824,E0152,2025-12-31,81.84,1.84,3762.08,126.72,0,75,1015.76,2798.04,False,None
P001825,E0153,2025-07-15,49.76,0.0,5771.62,0.0,0,0,1269.76,4501.87,False,None
P001826,E0153,2025-07-31,59.38,0.0,6888.57,0.0,0,0,1515.49,5373.09,False,None
P001827,E0153,2025-08-15,56.78,0.0,6586.13,0.0,0,0,1448.95,5137.18,False,None
P001828,E0153,2025-08-31,48.43,22.0,5617.81,3828.0,0,0,1235.92,4381.89,True,Unusual Overtime
P001829,E0153,2025-09-15,61.05,0.0,7082.3,0.0,500,0,1558.11,6024.19,False,None
P001830,E0153,2025-09-30,64.98,0.0,7538.16,0.0,250,0,1658.4,6129.77,False,None
P001831,E0153,2025-10-15,33.65,0.0,3903.33,0.0,0,0,858.73,3044.6,False,None
P001832,E0153,2025-10-31,57.46,0.0,6665.17,0.0,0,0,1466.34,5198.83,False,None
P001833,E0153,2025-11-15,44.46,0.0,5156.91,0.0,0,0,1134.52,4022.39,False,None
P001834,E0153,2025-11-30,56.41,0.0,6543.09,0.0,0,0,1439.48,5103.61,False,None
P001835,E0153,2025-12-15,59.91,0.0,6949.08,0.0,0,0,1528.8,5420.29,False,None
P001836,E0153,2025-12-31,42.98,0.0,4986.15,0.0,0,0,1096.95,3889.2,False,None
P001837,E0154,2025-07-15,65.18,0.0,1643.22,0.0,0,0,295.78,1347.44,False,None
P001838,E0154,2025-07-31,86.68,6.68,2185.29,252.74,0,0,393.35,2044.67,False,None
P001839,E0154,2025-08-15,81.08,1.08,2044.11,40.96,0,0,367.94,1717.13,False,None
P001840,E0154,2025-08-31,66.65,0.0,1680.31,0.0,0,0,302.46,1377.85,False,None
P001841,E0154,2025-09-15,100.24,20.24,2526.96,765.24,0,0,454.85,2837.35,False,None
P001842,E0154,2025-09-30,85.0,5.0,2142.73,188.9,0,0,385.69,1945.94,False,None
P001843,E0154,2025-10-15,85.36,5.36,2151.95,202.72,0,0,387.35,1967.31,False,None
P001844,E0154,2025-10-31,90.93,33.93,2292.26,1282.93,0,0,412.61,2292.84,True,Unusual Overtime
P001845,E0154,2025-11-15,75.35,0.0,1899.66,0.0,0,0,341.94,1557.72,False,None
P001846,E0154,2025-11-30,81.04,1.04,2043.11,39.46,0,0,367.76,1714.82,True,Negative Deduction
P001847,E0154,2025-12-15,69.45,23.0,1750.72,869.74,0,0,315.13,1435.59,True,Unusual Overtime
P001848,E0154,2025-12-31,75.14,0.0,1894.19,0.0,0,0,340.95,1553.23,False,None
P001849,E0155,2025-07-15,83.09,3.09,1803.78,100.47,250,75,468.98,1610.27,False,None
P001850,E0155,2025-07-31,66.68,0.0,1447.57,0.0,500,75,376.37,1496.2,False,None
P001851,E0155,2025-08-15,74.91,0.0,1626.29,0.0,0,75,422.84,1128.45,False,None
P001852,E0155,2025-08-31,72.58,0.0,1575.64,0.0,500,75,409.67,1590.97,False,None
P001853,E0155,2025-09-15,81.14,1.14,1761.48,37.02,0,75,457.98,1265.51,False,None
P001854,E0155,2025-09-30,84.6,4.6,1836.61,149.72,0,75,477.52,1433.82,False,None
P001855,E0155,2025-10-15,85.94,5.94,1865.7,193.35,0,75,485.08,1498.96,False,None
P001856,E0155,2025-10-31,87.99,7.99,1910.27,260.21,0,75,496.67,1598.81,False,None
P001857,E0155,2025-11-15,90.98,10.98,1975.11,357.46,0,75,513.53,1744.04,False,None
P001858,E0155,2025-11-30,84.86,4.86,1842.27,158.2,0,75,478.99,1446.48,False,None
P001859,E0155,2025-12-15,95.1,15.1,2064.59,491.69,0,75,536.79,1944.49,False,None
P001860,E0155,2025-12-31,80.96,0.96,1757.56,31.13,0,75,456.96,1256.72,False,None
P001861,E0156,2025-07-15,78.61,0.0,2083.26,0.0,0,275,374.99,1433.27,False,None
P001862,E0156,2025-07-31,84.86,4.86,2248.75,193.12,0,275,404.77,1762.1,False,None
P001863,E0156,2025-08-15,78.27,0.0,2074.12,0.0,0,275,373.34,1425.78,False,None
P001864,E0156,2025-08-31,94.82,14.82,2512.74,589.12,0,275,452.29,2374.57,False,None
P001865,E0156,2025-09-15,89.05,9.05,2359.77,359.65,0,275,424.76,2019.66,False,None
P001866,E0156,2025-09-30,86.0,6.0,2279.06,238.59,0,275,410.23,1832.42,False,None
P001867,E0156,2025-10-15,81.05,1.05,2147.86,41.79,250,275,386.61,1778.04,False,None
P001868,E0156,2025-10-31,76.74,0.0,2033.61,0.0,0,275,366.05,1392.56,False,None
P001869,E0156,2025-11-15,85.61,5.61,2268.68,223.02,0,275,408.36,1808.34,False,None
P001870,E0156,2025-11-30,70.98,0.0,1881.06,0.0,250,275,338.59,1517.47,False,None
P001871,E0156,2025-12-15,92.27,12.27,2445.29,487.93,0,275,440.15,2218.06,True,Duplicate Bonus
P001872,E0156,2025-12-31,78.58,0.0,2082.34,0.0,0,275,374.82,1432.52,False,None
P001873,E0157,2025-07-15,82.44,2.44,2131.92,94.68,0,275,575.62,1375.98,False,None
P001874,E0157,2025-07-31,72.72,0.0,1880.62,0.0,0,275,507.77,1097.85,False,None
P001875,E0157,2025-08-15,85.78,5.78,2218.37,224.36,0,275,598.96,1568.77,False,None
P001876,E0157,2025-08-31,76.37,0.0,1974.93,0.0,0,275,533.23,1166.7,False,None
P001877,E0157,2025-09-15,85.19,5.19,2203.11,201.47,0,275,594.84,1534.74,False,None
P001878,E0157,2025-09-30,86.06,6.06,2225.49,235.03,0,275,600.88,1584.64,False,None
P001879,E0157,2025-10-15,74.82,0.0,1934.82,0.0,0,275,522.4,1137.42,False,None
P001880,E0157,2025-10-31,71.01,0.0,1836.36,0.0,0,275,495.82,1065.55,False,None
P001881,E0157,2025-11-15,92.26,12.26,2385.72,475.38,0,275,644.14,1941.95,False,None
P001882,E0157,2025-11-30,78.46,0.0,2029.02,0.0,0,275,547.83,1206.18,False,None
P001883,E0157,2025-12-15,81.8,1.8,2115.32,69.78,0,275,571.14,1338.96,False,None
P001884,E0157,2025-12-31,83.88,3.88,2169.23,150.65,0,275,585.69,1459.19,False,None
P001885,E0158,2025-07-15,69.97,0.0,3069.6,0.0,0,275,828.79,1965.81,False,None
P001886,E0158,2025-07-31,83.7,3.7,3671.98,243.57,0,275,991.43,2649.11,False,None
P001887,E0158,2025-08-15,80.79,0.79,3544.39,52.18,0,275,956.99,2364.59,False,None
P001888,E0158,2025-08-31,74.85,0.0,3283.75,0.0,0,-275,886.61,2122.13,True,Negative Deduction
P001889,E0158,2025-09-15,70.75,0.0,3103.7,0.0,250,275,838.0,2240.7,False,None
P001890,E0158,2025-09-30,84.85,4.85,3722.24,318.96,0,275,1005.01,2761.2,False,None
P001891,E0158,2025-10-15,89.02,9.02,3905.38,593.67,0,275,1054.45,3169.6,False,None
P001892,E0158,2025-10-31,81.43,1.43,3572.28,94.02,0,275,964.52,2426.78,False,None
P001893,E0158,2025-11-15,68.52,0.0,3006.16,0.0,0,275,811.66,1919.5,False,None
P001894,E0158,2025-11-30,71.54,0.0,3138.52,0.0,0,275,847.4,2016.12,False,None
P001895,E0158,2025-12-15,76.54,0.0,3357.94,0.0,1000,275,906.64,3176.3,False,None
P001896,E0158,2025-12-31,92.52,12.52,4058.72,823.68,0,275,1095.85,3511.54,False,None
P001897,E0159,2025-07-15,78.03,0.0,3782.7,0.0,250,75,680.89,3276.81,False,None
P001898,E0159,2025-07-31,76.25,0.0,3696.67,0.0,0,75,665.4,2956.27,False,None
P001899,E0159,2025-08-15,66.61,0.0,3229.36,0.0,0,75,581.28,2573.07,True,Duplicate Bonus
P001900,E0159,2025-08-31,74.75,0.0,3623.71,0.0,0,75,652.27,2896.44,False,None
P001901,E0159,2025-09-15,70.14,0.0,3400.22,0.0,0,75,612.04,2713.18,False,None
P001902,E0159,2025-09-30,71.97,0.0,3489.33,0.0,0,75,628.08,2786.25,False,None
P001903,E0159,2025-10-15,80.96,0.96,3924.92,69.78,0,75,706.49,3213.22,False,None
P001904,E0159,2025-10-31,76.79,0.0,3722.81,0.0,0,75,670.11,2977.71,False,None
P001905,E0159,2025-11-15,93.6,13.6,4537.53,988.7,0,75,816.76,4634.47,False,None
P001906,E0159,2025-11-30,88.62,8.62,4296.49,627.14,0,75,773.37,4075.26,False,None
P001907,E0159,2025-12-15,75.13,0.0,3642.25,0.0,0,75,655.61,2911.65,False,None
P001908,E0159,2025-12-31,72.67,0.0,3522.82,0.0,0,75,634.11,2813.71,False,None
P001909,E0160,2025-07-15,91.06,11.06,1945.98,354.56,250,150,350.28,2050.27,False,None
P001910,E0160,2025-07-31,93.28,13.28,1993.4,425.7,0,150,358.81,1910.29,False,None
P001911,E0160,2025-08-15,62.45,0.0,1334.47,0.0,0,150,240.2,944.27,False,None
P001912,E0160,2025-08-31,80.74,0.74,1725.47,23.81,0,150,310.59,1288.7,False,None
P001913,E0160,2025-09-15,77.98,0.0,1666.54,0.0,0,150,299.98,1216.56,False,None
P001914,E0160,2025-09-30,85.19,5.19,1820.57,166.46,0,150,327.7,1509.33,False,None
P001915,E0160,2025-10-15,95.54,15.54,2041.72,498.18,0,150,367.51,2022.39,False,None
P001916,E0160,2025-10-31,76.13,0.0,1626.85,0.0,0,150,292.83,1184.01,False,None
P001917,E0160,2025-11-15,63.51,0.0,1357.3,0.0,0,150,244.31,962.99,False,None
P001918,E0160,2025-11-30,84.63,4.63,1808.59,148.48,0,150,325.55,1481.52,False,None
P001919,E0160,2025-12-15,91.12,11.12,1947.23,356.44,0,150,350.5,1803.17,False,None
P001920,E0160,2025-12-31,77.57,0.0,1657.67,0.0,0,150,298.38,1209.29,False,None
P001921,E0161,2025-07-15,74.36,0.0,1416.55,0.0,0,275,254.98,886.57,False,None
P001922,E0161,2025-07-31,76.5,0.0,1457.36,0.0,0,275,262.33,920.04,False,None
P001923,E0161,2025-08-15,86.8,6.8,1653.57,194.36,0,275,297.64,1275.29,False,None
P001924,E0161,2025-08-31,76.36,0.0,1454.74,0.0,0,275,261.85,917.89,False,None
P001925,E0161,2025-09-15,82.63,2.63,1574.1,75.15,250,275,283.34,1340.92,False,None
P001926,E0161,2025-09-30,80.22,0.22,1528.24,6.36,0,275,275.08,984.51,False,None
P001927,E0161,2025-10-15,79.4,0.0,1512.51,0.0,0,275,272.25,965.26,False,None
P001928,E0161,2025-10-31,85.61,5.61,1630.88,160.32,0,275,293.56,1222.63,False,None
P001929,E0161,2025-11-15,76.17,10.0,1451.06,285.75,0,275,261.19,914.87,True,Unusual Overtime
P001930,E0161,2025-11-30,76.56,0.0,1458.38,0.0,0,275,262.51,920.87,False,None
P001931,E0161,2025-12-15,86.38,6.38,1645.55,182.33,0,275,296.2,1256.69,False,None
P001932,E0161,2025-12-31,72.1,0.0,1373.59,0.0,0,275,247.25,851.35,False,None
P001933,E0162,2025-07-15,42.96,0.0,1300.78,0.0,0,275,351.21,674.57,False,None
P001934,E0162,2025-07-31,39.92,0.0,1208.7,0.0,0,275,326.35,607.35,False,None
P001935,E0162,2025-08-15,56.79,23.0,1719.66,1044.66,250,275,464.31,1230.36,True,Unusual Overtime
P001936,E0162,2025-08-31,49.16,0.0,1488.51,0.0,0,275,401.9,811.61,False,None
P001937,E0162,2025-09-15,39.49,0.0,1195.79,0.0,0,275,322.86,597.93,False,None
P001938,E0162,2025-09-30,56.83,0.0,1720.83,0.0,0,275,464.62,981.2,False,None
P001939,E0162,2025-10-15,45.56,0.0,1379.43,0.0,0,275,372.44,731.98,False,None
P001940,E0162,2025-10-31,43.03,0.0,1302.84,0.0,0,275,351.77,676.08,False,None
P001941,E0162,2025-11-15,48.43,0.0,1466.6,0.0,0,275,395.98,795.62,False,None
P001942,E0162,2025-11-30,61.83,0.0,1872.21,0.0,0,275,505.5,1091.71,False,None
P001943,E0162,2025-12-15,46.84,0.0,1418.32,0.0,0,275,382.95,760.38,False,None
P001944,E0162,2025-12-31,54.6,0.0,1653.37,0.0,0,275,446.41,931.96,False,None
P001945,E0163,2025-07-15,85.82,5.82,4410.98,448.46,0,275,793.98,3790.46,False,None
P001946,E0163,2025-07-31,83.55,3.55,4294.27,273.41,0,275,772.97,3519.72,False,None
P001947,E0163,2025-08-15,90.17,10.17,4634.66,784.0,0,275,834.24,4309.42,False,None
P001948,E0163,2025-08-31,74.34,0.0,3821.23,0.0,0,275,687.82,2858.41,False,None
P001949,E0163,2025-09-15,71.65,0.0,3682.98,0.0,0,275,662.94,2745.04,False,None
P001950,E0163,2025-09-30,71.5,0.0,3674.91,0.0,0,275,661.48,2738.42,False,None
P001951,E0163,2025-10-15,78.84,0.0,4052.59,0.0,0,275,729.47,3048.13,False,None
P001952,E0163,2025-10-31,72.42,0.0,3722.57,0.0,0,275,670.06,2777.51,False,None
P001953,E0163,2025-11-15,81.18,1.18,4172.67,91.0,0,275,751.08,3237.59,False,None
P001954,E0163,2025-11-30,80.62,0.62,4143.66,47.49,0,275,745.86,3170.29,False,None
P001955,E0163,2025-12-15,88.15,8.15,4530.84,628.26,0,275,815.55,4068.54,False,None
P001956,E0163,2025-12-31,82.33,2.33,4231.72,179.58,0,275,761.71,3374.59,False,None
P001957,E0164,2025-07-15,46.67,0.0,4340.38,0.0,0,150,781.27,3409.11,False,None
P001958,E0164,2025-07-31,53.29,0.0,4955.67,0.0,0,150,892.02,3913.65,False,None
P001959,E0164,2025-08-15,41.76,0.0,3883.54,0.0,0,150,699.04,3034.5,False,None
P001960,E0164,2025-08-31,49.69,0.0,4621.62,0.0,0,150,831.89,3639.73,False,None
P001961,E0164,2025-09-15,52.56,0.0,4887.63,0.0,0,150,879.77,3857.86,False,None
P001962,E0164,2025-09-30,51.03,0.0,4746.21,0.0,0,150,854.32,3741.89,True,Duplicate Bonus
P001963,E0164,2025-10-15,53.32,0.0,4958.81,0.0,0,150,892.59,3916.22,False,None
P001964,E0164,2025-10-31,44.85,0.0,4170.83,0.0,0,150,750.75,3270.08,False,None
P001965,E0164,2025-11-15,59.22,0.0,5507.11,0.0,0,150,991.28,4365.83,True,Duplicate Bonus
P001966,E0164,2025-11-30,64.58,0.0,6005.69,0.0,0,150,1081.02,4774.67,False,None
P001967,E0164,2025-12-15,37.18,0.0,3457.61,0.0,0,150,622.37,2685.24,False,None
P001968,E0164,2025-12-31,40.28,0.0,3745.6,0.0,500,150,674.21,3421.39,False,None
P001969,E0165,2025-07-15,50.34,0.0,1441.87,0.0,0,75,374.89,991.98,False,None
P001970,E0165,2025-07-31,47.95,0.0,1373.22,0.0,0,75,357.04,941.18,False,None
P001971,E0165,2025-08-15,65.17,0.0,1866.51,0.0,0,75,485.29,1306.21,False,None
P001972,E0165,2025-08-31,51.76,0.0,1482.36,0.0,0,75,385.41,1021.94,False,None
P001973,E0165,2025-09-15,61.14,0.0,1751.06,0.0,0,75,455.28,1220.78,False,None
P001974,E0165,2025-09-30,33.61,0.0,962.5,0.0,0,75,250.25,637.25,False,None
P001975,E0165,2025-10-15,56.51,0.0,1618.54,0.0,0,75,420.82,1122.72,False,None
P001976,E0165,2025-10-31,44.28,0.0,1268.06,0.0,0,75,329.7,863.36,False,None
P001977,E0165,2025-11-15,44.15,19.0,1264.39,816.24,0,75,328.74,860.65,True,Unusual Overtime
P001978,E0165,2025-11-30,48.01,0.0,1375.1,0.0,250,75,357.53,1192.57,False,None
P001979,E0165,2025-12-15,38.6,0.0,1105.6,0.0,0,75,287.46,743.14,False,None
P001980,E0165,2025-12-31,53.54,0.0,1533.45,0.0,0,75,398.7,1059.75,False,None
P001981,E0166,2025-07-15,81.53,1.53,3991.5,112.05,500,275,1037.79,3290.76,False,None
P001982,E0166,2025-07-31,82.13,2.13,4021.06,156.39,0,275,1045.48,2856.98,False,None
P001983,E0166,2025-08-15,87.1,7.1,4264.23,521.15,250,275,1108.7,3651.68,False,None
P001984,E0166,2025-08-31,92.12,12.12,4510.11,889.96,0,275,1172.63,3952.45,False,None
P001985,E0166,2025-09-15,77.09,0.0,3774.34,0.0,0,275,981.33,2518.01,False,None
P001986,E0166,2025-09-30,83.82,3.82,4103.77,280.45,0,275,1066.98,3042.24,False,None
P001987,E0166,2025-10-15,82.34,2.34,4031.56,172.14,0,275,1048.2,2880.49,False,None
P001988,E0166,2025-10-31,83.02,3.02,4064.7,221.86,0,275,1056.82,2954.74,False,None
P001989,E0166,2025-11-15,83.14,3.14,4070.57,230.66,0,275,1058.35,2967.88,False,None
P001990,E0166,2025-11-30,92.72,12.72,4539.77,934.45,0,275,1180.34,4018.88,False,None
P001991,E0166,2025-12-15,76.32,0.0,3736.75,0.0,0,275,971.56,2490.2,False,None
P001992,E0166,2025-12-31,67.79,0.0,3319.2,0.0,500,275,862.99,2681.21,False,None
P001993,E0167,2025-07-15,44.42,0.0,3286.86,0.0,0,75,887.45,2324.41,False,None
P001994,E0167,2025-07-31,56.06,0.0,4148.3,0.0,0,75,1120.04,2953.26,False,None
P001995,E0167,2025-08-15,50.19,0.0,3713.81,0.0,0,75,1002.73,2636.08,False,None
P001996,E0167,2025-08-31,46.26,0.0,3423.18,0.0,0,75,924.26,2423.92,False,None
P001997,E0167,2025-09-15,41.39,0.0,3062.71,0.0,1000,75,826.93,3160.78,False,None
P001998,E0167,2025-09-30,51.77,0.0,3831.0,0.0,250,75,1034.37,2971.63,False,None
P001999,E0167,2025-10-15,55.16,0.0,4081.55,0.0,0,75,1102.02,2904.53,False,None
P002000,E0167,2025-10-31,52.45,0.0,3881.08,0.0,0,75,1047.89,2758.19,False,None
P002001,E0167,2025-11-15,47.97,0.0,3550.03,0.0,0,75,958.51,2516.52,False,None
P002002,E0167,2025-11-30,51.17,0.0,3786.81,0.0,250,75,1022.44,2939.37,False,None
P002003,E0167,2025-12-15,51.13,0.0,3783.38,0.0,0,75,1021.51,2686.87,False,None
P002004,E0167,2025-12-31,51.52,0.0,3812.3,0.0,0,75,1029.32,2707.98,False,None
P002005,E0168,2025-07-15,70.53,0.0,1883.03,0.0,250,75,489.59,1568.44,False,None
P002006,E0168,2025-07-31,81.58,1.58,2178.15,63.22,0,75,566.32,1600.05,False,None
P002007,E0168,2025-08-15,76.48,0.0,2041.89,0.0,0,75,530.89,1436.0,False,None
P002008,E0168,2025-08-31,88.32,8.32,2358.28,333.41,0,75,613.15,2003.54,False,None
P002009,E0168,2025-09-15,81.06,1.06,2164.39,42.59,0,75,562.74,1569.24,False,None
P002010,E0168,2025-09-30,86.68,6.68,2314.46,267.69,0,75,601.76,1905.39,False,None
P002011,E0168,2025-10-15,77.59,0.0,2071.54,0.0,0,75,538.6,1457.94,False,None
P002012,E0168,2025-10-31,77.87,0.0,2079.24,0.0,0,75,540.6,1463.64,False,None
