payroll_id,employee_id,pay_period_end,hours_worked,overtime_hours,gross_pay,overtime_pay,bonus,benefits_deduction,taxes,net_pay,anomaly_flag,anomaly_type,timesheet_status,approval_status,previous_net_pay,net_pay_change,risk_score,risk_level,issue_summary
P001866,E0156,2025-09-30,86.0,6.0,2279.06,238.59,0,275,410.23,1832.42,False,None,Submitted,Approved,2019.66,-187.24,0,Low,Normal
P001867,E0156,2025-10-15,81.05,1.05,2147.86,41.79,250,275,386.61,1778.04,False,None,Submitted,Not Required,1832.42,-54.38000000000011,0,Low,Normal
P001868,E0156,2025-10-31,76.74,0.0,2033.61,0.0,0,275,366.05,1392.56,False,None,Submitted,Not Required,1778.04,-385.48,0,Low,Normal
P001869,E0156,2025-11-15,85.61,5.61,2268.68,223.02,0,275,408.36,1808.34,False,None,Submitted,Approved,1392.56,415.78,0,Low,Normal
P001870,E0156,2025-11-30,70.98,0.0,1881.06,0.0,250,275,338.59,1517.47,False,None,Submitted,Not Required,1808.34,-290.8699999999999,0,Low,Normal
P001871,E0156,2025-12-15,92.27,12.27,2445.29,487.93,0,275,440.15,2218.06,True,Duplicate Bonus,Submitted,Approved,1517.47,700.5899999999999,5,High,"Duplicate Bonus, Large change in net pay"
P001872,E0156,2025-12-31,78.58,0.0,2082.34,0.0,0,275,374.82,1432.52,False,None,Submitted,Not Required,2218.06,-785.54,2,Medium,Large change in net pay
P001873,E0157,2025-07-15,82.44,2.44,2131.92,94.68,0,275,575.62,1375.98,False,None,Submitted,Not Required,,,0,Low,Normal
P001874,E0157,2025-07-31,72.72,0.0,1880.62,0.0,0,275,507.77,1097.85,False,None,Submitted,Not Required,1375.98,-278.1300000000001,0,Low,Normal
P001875,E0157,2025-08-15,85.78,5.78,2218.37,224.36,0,275,598.96,1568.77,False,None,Missing,Approved,1097.85,470.9200000000001,2,Medium,Missing timesheet
P001876,E0157,2025-08-31,76.37,0.0,1974.93,0.0,0,275,533.23,1166.7,False,None,Submitted,Not Required,1568.77,-402.06999999999994,0,Low,Normal
P001877,E0157,2025-09-15,85.19,5.19,2203.11,201.47,0,275,594.84,1534.74,False,None,Submitted,Approved,1166.7,368.03999999999996,0,Low,Normal
P001878,E0157,2025-09-30,86.06,6.06,2225.49,235.03,0,275,600.88,1584.64,False,None,Late,Approved,1534.74,49.90000000000009,0,Low,Normal
P001879,E0157,2025-10-15,74.82,0.0,1934.82,0.0,0,275,522.4,1137.42,False,None,Submitted,Not Required,1584.64,-447.22,0,Low,Normal
P001880,E0157,2025-10-31,71.01,0.0,1836.36,0.0,0,275,495.82,1065.55,False,None,Submitted,Not Required,1137.42,-71.87000000000012,0,Low,Normal
P001881,E0157,2025-11-15,92.26,12.26,2385.72,475.38,0,275,644.14,1941.95,False,None,Missing,Approved,1065.55,876.4000000000001,4,High,"Missing timesheet, Large change in net pay"
P001882,E0157,2025-11-30,78.46,0.0,2029.02,0.0,0,275,547.83,1206.18,False,None,Submitted,Not Required,1941.95,-735.77,2,Medium,Large change in net pay
P001883,E0157,2025-12-15,81.8,1.8,2115.32,69.78,0,275,571.14,1338.96,False,None,Submitted,Not Required,1206.18,132.77999999999997,0,Low,Normal
P001884,E0157,2025-12-31,83.88,3.88,2169.23,150.65,0,275,585.69,1459.19,False,None,Missing,Not Required,1338.96,120.23000000000002,2,Medium,Missing timesheet
P001885,E0158,2025-07-15,69.97,0.0,3069.6,0.0,0,275,828.79,1965.81,False,None,Submitted,Not Required,,,0,Low,Normal
P001886,E0158,2025-07-31,83.7,3.7,3671.98,243.57,0,275,991.43,2649.11,False,None,Submitted,Not Required,1965.81,683.3000000000002,2,Medium,Large change in net pay
P001887,E0158,2025-08-15,80.79,0.79,3544.39,52.18,0,275,956.99,2364.59,False,None,Submitted,Not Required,2649.11,-284.52,0,Low,Normal
P001888,E0158,2025-08-31,74.85,0.0,3283.75,0.0,0,-275,886.61,2122.13,True,Negative Deduction,Submitted,Not Required,2364.59,-242.46000000000004,3,Medium,Negative Deduction
P001889,E0158,2025-09-15,70.75,0.0,3103.7,0.0,250,275,838.0,2240.7,False,None,Submitted,Not Required,2122.13,118.56999999999971,0,Low,Normal
P001890,E0158,2025-09-30,84.85,4.85,3722.24,318.96,0,275,1005.01,2761.2,False,None,Submitted,Not Required,2240.7,520.5,2,Medium,Large change in net pay
P001891,E0158,2025-10-15,89.02,9.02,3905.38,593.67,0,275,1054.45,3169.6,False,None,Late,Rejected,2761.2,408.4000000000001,0,Low,Normal
P001892,E0158,2025-10-31,81.43,1.43,3572.28,94.02,0,275,964.52,2426.78,False,None,Missing,Not Required,3169.6,-742.8199999999997,4,High,"Missing timesheet, Large change in net pay"
P001893,E0158,2025-11-15,68.52,0.0,3006.16,0.0,0,275,811.66,1919.5,False,None,Missing,Not Required,2426.78,-507.2800000000002,4,High,"Missing timesheet, Large change in net pay"
P001894,E0158,2025-11-30,71.54,0.0,3138.52,0.0,0,275,847.4,2016.12,False,None,Submitted,Not Required,1919.5,96.61999999999989,0,Low,Normal
P001895,E0158,2025-12-15,76.54,0.0,3357.94,0.0,1000,275,906.64,3176.3,False,None,Submitted,Not Required,2016.12,1160.1800000000003,2,Medium,Large change in net pay
P001896,E0158,2025-12-31,92.52,12.52,4058.72,823.68,0,275,1095.85,3511.54,False,None,Missing,Pending,3176.3,335.2399999999998,4,High,"Missing timesheet, Pending manager approval"
P001897,E0159,2025-07-15,78.03,0.0,3782.7,0.0,250,75,680.89,3276.81,False,None,Missing,Not Required,,,2,Medium,Missing timesheet
P001898,E0159,2025-07-31,76.25,0.0,3696.67,0.0,0,75,665.4,2956.27,False,None,Submitted,Not Required,3276.81,-320.53999999999996,0,Low,Normal
P001899,E0159,2025-08-15,66.61,0.0,3229.36,0.0,0,75,581.28,2573.07,True,Duplicate Bonus,Submitted,Not Required,2956.27,-383.1999999999998,3,Medium,Duplicate Bonus
P001900,E0159,2025-08-31,74.75,0.0,3623.71,0.0,0,75,652.27,2896.44,False,None,Submitted,Not Required,2573.07,323.3699999999999,0,Low,Normal
P001901,E0159,2025-09-15,70.14,0.0,3400.22,0.0,0,75,612.04,2713.18,False,None,Submitted,Not Required,2896.44,-183.26000000000022,0,Low,Normal
P001902,E0159,2025-09-30,71.97,0.0,3489.33,0.0,0,75,628.08,2786.25,False,None,Submitted,Not Required,2713.18,73.07000000000016,0,Low,Normal
P001903,E0159,2025-10-15,80.96,0.96,3924.92,69.78,0,75,706.49,3213.22,False,None,Submitted,Not Required,2786.25,426.9699999999998,0,Low,Normal
P001904,E0159,2025-10-31,76.79,0.0,3722.81,0.0,0,75,670.11,2977.71,False,None,Submitted,Not Required,3213.22,-235.50999999999976,0,Low,Normal
P001905,E0159,2025-11-15,93.6,13.6,4537.53,988.7,0,75,816.76,4634.47,False,None,Submitted,Approved,2977.71,1656.7600000000002,2,Medium,Large change in net pay
P001906,E0159,2025-11-30,88.62,8.62,4296.49,627.14,0,75,773.37,4075.26,False,None,Submitted,Approved,4634.47,-559.21,2,Medium,Large change in net pay
P001907,E0159,2025-12-15,75.13,0.0,3642.25,0.0,0,75,655.61,2911.65,False,None,Submitted,Not Required,4075.26,-1163.6100000000001,2,Medium,Large change in net pay
P001908,E0159,2025-12-31,72.67,0.0,3522.82,0.0,0,75,634.11,2813.71,False,None,Submitted,Not Required,2911.65,-97.94000000000005,0,Low,Normal
P001909,E0160,2025-07-15,91.06,11.06,1945.98,354.56,250,150,350.28,2050.27,False,None,Submitted,Approved,,,0,Low,Normal
P001910,E0160,2025-07-31,93.28,13.28,1993.4,425.7,0,150,358.81,1910.29,False,None,Submitted,Approved,2050.27,-139.98000000000002,0,Low,Normal
P001911,E0160,2025-08-15,62.45,0.0,1334.47,0.0,0,150,240.2,944.27,False,None,Submitted,Not Required,1910.29,-966.02,2,Medium,Large change in net pay
P001912,E0160,2025-08-31,80.74,0.74,1725.47,23.81,0,150,310.59,1288.7,False,None,Submitted,Not Required,944.27,344.43000000000006,0,Low,Normal
P001913,E0160,2025-09-15,77.98,0.0,1666.54,0.0,0,150,299.98,1216.56,False,None,Submitted,Not Required,1288.7,-72.1400000000001,0,Low,Normal
P001914,E0160,2025-09-30,85.19,5.19,1820.57,166.46,0,150,327.7,1509.33,False,None,Submitted,Approved,1216.56,292.77,0,Low,Normal
P001915,E0160,2025-10-15,95.54,15.54,2041.72,498.18,0,150,367.51,2022.39,False,None,Missing,Pending,1509.33,513.0600000000002,6,High,"Missing timesheet, Pending manager approval, Large change in net pay"
P001916,E0160,2025-10-31,76.13,0.0,1626.85,0.0,0,150,292.83,1184.01,False,None,Submitted,Not Required,2022.39,-838.3800000000001,2,Medium,Large change in net pay
P001917,E0160,2025-11-15,63.51,0.0,1357.3,0.0,0,150,244.31,962.99,False,None,Submitted,Not Required,1184.01,-221.01999999999998,0,Low,Normal
P001918,E0160,2025-11-30,84.63,4.63,1808.59,148.48,0,150,325.55,1481.52,False,None,Submitted,Not Required,962.99,518.53,2,Medium,Large change in net pay
P001919,E0160,2025-12-15,91.12,11.12,1947.23,356.44,0,150,350.5,1803.17,False,None,Missing,Pending,1481.52,321.6500000000001,4,High,"Missing timesheet, Pending manager approval"
P001920,E0160,2025-12-31,77.57,0.0,1657.67,0.0,0,150,298.38,1209.29,False,None,Submitted,Not Required,1803.17,-593.8800000000001,2,Medium,Large change in net pay
P001921,E0161,2025-07-15,74.36,0.0,1416.55,0.0,0,275,254.98,886.57,False,None,Submitted,Not Required,,,0,Low,Normal
P001922,E0161,2025-07-31,76.5,0.0,1457.36,0.0,0,275,262.33,920.04,False,None,Submitted,Not Required,886.57,33.469999999999914,0,Low,Normal
P001923,E0161,2025-08-15,86.8,6.8,1653.57,194.36,0,275,297.64,1275.29,False,None,Submitted,Approved,920.04,355.25,0,Low,Normal
P001924,E0161,2025-08-31,76.36,0.0,1454.74,0.0,0,275,261.85,917.89,False,None,Missing,Not Required,1275.29,-357.4,2,Medium,Missing timesheet
P001925,E0161,2025-09-15,82.63,2.63,1574.1,75.15,250,275,283.34,1340.92,False,None,Submitted,Not Required,917.89,423.0300000000001,0,Low,Normal
P001926,E0161,2025-09-30,80.22,0.22,1528.24,6.36,0,275,275.08,984.51,False,None,Submitted,Not Required,1340.92,-356.4100000000001,0,Low,Normal
P001927,E0161,2025-10-15,79.4,0.0,1512.51,0.0,0,275,272.25,965.26,False,None,Submitted,Not Required,984.51,-19.25,0,Low,Normal
P001928,E0161,2025-10-31,85.61,5.61,1630.88,160.32,0,275,293.56,1222.63,False,None,Submitted,Pending,965.26,257.3700000000001,2,Medium,Pending manager approval
P001929,E0161,2025-11-15,76.17,10.0,1451.06,285.75,0,275,261.19,914.87,True,Unusual Overtime,Submitted,Pending,1222.63,-307.7600000000001,5,High,"Unusual Overtime, Pending manager approval"
P001930,E0161,2025-11-30,76.56,0.0,1458.38,0.0,0,275,262.51,920.87,False,None,Submitted,Not Required,914.87,6.0,0,Low,Normal
P001931,E0161,2025-12-15,86.38,6.38,1645.55,182.33,0,275,296.2,1256.69,False,None,Submitted,Approved,920.87,335.82000000000005,0,Low,Normal
P001932,E0161,2025-12-31,72.1,0.0,1373.59,0.0,0,275,247.25,851.35,False,None,Submitted,Not Required,1256.69,-405.34000000000003,0,Low,Normal
P001933,E0162,2025-07-15,42.96,0.0,1300.78,0.0,0,275,351.21,674.57,False,None,Submitted,Not Required,,,0,Low,Normal
P001934,E0162,2025-07-31,39.92,0.0,1208.7,0.0,0,275,326.35,607.35,False,None,Submitted,Not Required,674.57,-67.22000000000003,0,Low,Normal
P001935,E0162,2025-08-15,56.79,23.0,1719.66,1044.66,250,275,464.31,1230.36,True,Unusual Overtime,Submitted,Approved,607.35,623.0099999999999,5,High,"Unusual Overtime, Large change in net pay"
P001936,E0162,2025-08-31,49.16,0.0,1488.51,0.0,0,275,401.9,811.61,False,None,Submitted,Not Required,1230.36,-418.7499999999999,0,Low,Normal
P001937,E0162,2025-09-15,39.49,0.0,1195.79,0.0,0,275,322.86,597.93,False,None,Submitted,Not Required,811.61,-213.68000000000006,0,Low,Normal
P001938,E0162,2025-09-30,56.83,0.0,1720.83,0.0,0,275,464.62,981.2,False,None,Submitted,Not Required,597.93,383.2700000000001,0,Low,Normal
P001939,E0162,2025-10-15,45.56,0.0,1379.43,0.0,0,275,372.44,731.98,False,None,Submitted,Not Required,981.2,-249.22000000000003,0,Low,Normal
P001940,E0162,2025-10-31,43.03,0.0,1302.84,0.0,0,275,351.77,676.08,False,None,Submitted,Not Required,731.98,-55.89999999999998,0,Low,Normal
P001941,E0162,2025-11-15,48.43,0.0,1466.6,0.0,0,275,395.98,795.62,False,None,Submitted,Not Required,676.08,119.53999999999996,0,Low,Normal
P001942,E0162,2025-11-30,61.83,0.0,1872.21,0.0,0,275,505.5,1091.71,False,None,Submitted,Not Required,795.62,296.09000000000003,0,Low,Normal
P001943,E0162,2025-12-15,46.84,0.0,1418.32,0.0,0,275,382.95,760.38,False,None,Submitted,Not Required,1091.71,-331.33000000000004,0,Low,Normal
P001944,E0162,2025-12-31,54.6,0.0,1653.37,0.0,0,275,446.41,931.96,False,None,Submitted,Not Required,760.38,171.58000000000004,0,Low,Normal
P001945,E0163,2025-07-15,85.82,5.82,4410.98,448.46,0,275,793.98,3790.46,False,None,Submitted,Approved,,,0,Low,Normal
P001946,E0163,2025-07-31,83.55,3.55,4294.27,273.41,0,275,772.97,3519.72,False,None,Missing,Not Required,3790.46,-270.74000000000024,2,Medium,Missing timesheet
P001947,E0163,2025-08-15,90.17,10.17,4634.66,784.0,0,275,834.24,4309.42,False,None,Submitted,Rejected,3519.72,789.7000000000003,2,Medium,Large change in net pay
P001948,E0163,2025-08-31,74.34,0.0,3821.23,0.0,0,275,687.82,2858.41,False,None,Missing,Not Required,4309.42,-1451.0100000000002,4,High,"Missing timesheet, Large change in net pay"
P001949,E0163,2025-09-15,71.65,0.0,3682.98,0.0,0,275,662.94,2745.04,False,None,Submitted,Not Required,2858.41,-113.36999999999989,0,Low,Normal
P001950,E0163,2025-09-30,71.5,0.0,3674.91,0.0,0,275,661.48,2738.42,False,None,Submitted,Not Required,2745.04,-6.619999999999891,0,Low,Normal
P001951,E0163,2025-10-15,78.84,0.0,4052.59,0.0,0,275,729.47,3048.13,False,None,Submitted,Not Required,2738.42,309.71000000000004,0,Low,Normal
P001952,E0163,2025-10-31,72.42,0.0,3722.57,0.0,0,275,670.06,2777.51,False,None,Missing,Not Required,3048.13,-270.6199999999999,2,Medium,Missing timesheet
P001953,E0163,2025-11-15,81.18,1.18,4172.67,91.0,0,275,751.08,3237.59,False,None,Submitted,Not Required,2777.51,460.0799999999999,0,Low,Normal
P001954,E0163,2025-11-30,80.62,0.62,4143.66,47.49,0,275,745.86,3170.29,False,None,Submitted,Not Required,3237.59,-67.30000000000018,0,Low,Normal
P001955,E0163,2025-12-15,88.15,8.15,4530.84,628.26,0,275,815.55,4068.54,False,None,Submitted,Approved,3170.29,898.25,2,Medium,Large change in net pay
P001956,E0163,2025-12-31,82.33,2.33,4231.72,179.58,0,275,761.71,3374.59,False,None,Submitted,Not Required,4068.54,-693.9499999999998,2,Medium,Large change in net pay
P001957,E0164,2025-07-15,46.67,0.0,4340.38,0.0,0,150,781.27,3409.11,False,None,Submitted,Not Required,,,0,Low,Normal
P001958,E0164,2025-07-31,53.29,0.0,4955.67,0.0,0,150,892.02,3913.65,False,None,Submitted,Not Required,3409.11,504.53999999999996,2,Medium,Large change in net pay
P001959,E0164,2025-08-15,41.76,0.0,3883.54,0.0,0,150,699.04,3034.5,False,None,Submitted,Not Required,3913.65,-879.1500000000001,2,Medium,Large change in net pay
P001960,E0164,2025-08-31,49.69,0.0,4621.62,0.0,0,150,831.89,3639.73,False,None,Submitted,Not Required,3034.5,605.23,2,Medium,Large change in net pay
P001961,E0164,2025-09-15,52.56,0.0,4887.63,0.0,0,150,879.77,3857.86,False,None,Submitted,Not Required,3639.73,218.1300000000001,0,Low,Normal
P001962,E0164,2025-09-30,51.03,0.0,4746.21,0.0,0,150,854.32,3741.89,True,Duplicate Bonus,Submitted,Not Required,3857.86,-115.97000000000025,3,Medium,Duplicate Bonus
P001963,E0164,2025-10-15,53.32,0.0,4958.81,0.0,0,150,892.59,3916.22,False,None,Submitted,Not Required,3741.89,174.32999999999993,0,Low,Normal
P001964,E0164,2025-10-31,44.85,0.0,4170.83,0.0,0,150,750.75,3270.08,False,None,Missing,Not Required,3916.22,-646.1399999999999,4,High,"Missing timesheet, Large change in net pay"
P001965,E0164,2025-11-15,59.22,0.0,5507.11,0.0,0,150,991.28,4365.83,True,Duplicate Bonus,Missing,Not Required,3270.08,1095.75,7,High,"Duplicate Bonus, Missing timesheet, Large change in net pay"
P001966,E0164,2025-11-30,64.58,0.0,6005.69,0.0,0,150,1081.02,4774.67,False,None,Late,Not Required,4365.83,408.84000000000015,0,Low,Normal
P001967,E0164,2025-12-15,37.18,0.0,3457.61,0.0,0,150,622.37,2685.24,False,None,Submitted,Not Required,4774.67,-2089.4300000000003,2,Medium,Large change in net pay
P001968,E0164,2025-12-31,40.28,0.0,3745.6,0.0,500,150,674.21,3421.39,False,None,Missing,Not Required,2685.24,736.1500000000001,4,High,"Missing timesheet, Large change in net pay"
P001969,E0165,2025-07-15,50.34,0.0,1441.87,0.0,0,75,374.89,991.98,False,None,Submitted,Not Required,,,0,Low,Normal
P001970,E0165,2025-07-31,47.95,0.0,1373.22,0.0,0,75,357.04,941.18,False,None,Submitted,Not Required,991.98,-50.80000000000007,0,Low,Normal
P001971,E0165,2025-08-15,65.17,0.0,1866.51,0.0,0,75,485.29,1306.21,False,None,Submitted,Not Required,941.18,365.0300000000001,0,Low,Normal
P001972,E0165,2025-08-31,51.76,0.0,1482.36,0.0,0,75,385.41,1021.94,False,None,Submitted,Not Required,1306.21,-284.27,0,Low,Normal
P001973,E0165,2025-09-15,61.14,0.0,1751.06,0.0,0,75,455.28,1220.78,False,None,Missing,Not Required,1021.94,198.83999999999992,2,Medium,Missing timesheet
P001974,E0165,2025-09-30,33.61,0.0,962.5,0.0,0,75,250.25,637.25,False,None,Submitted,Not Required,1220.78,-583.53,2,Medium,Large change in net pay
P001975,E0165,2025-10-15,56.51,0.0,1618.54,0.0,0,75,420.82,1122.72,False,None,Submitted,Not Required,637.25,485.47,0,Low,Normal
P001976,E0165,2025-10-31,44.28,0.0,1268.06,0.0,0,75,329.7,863.36,False,None,Submitted,Not Required,1122.72,-259.36,0,Low,Normal
P001977,E0165,2025-11-15,44.15,19.0,1264.39,816.24,0,75,328.74,860.65,True,Unusual Overtime,Submitted,Approved,863.36,-2.7100000000000364,3,Medium,Unusual Overtime
P001978,E0165,2025-11-30,48.01,0.0,1375.1,0.0,250,75,357.53,1192.57,False,None,Submitted,Not Required,860.65,331.91999999999996,0,Low,Normal
P001979,E0165,2025-12-15,38.6,0.0,1105.6,0.0,0,75,287.46,743.14,False,None,Submitted,Not Required,1192.57,-449.42999999999995,0,Low,Normal
P001980,E0165,2025-12-31,53.54,0.0,1533.45,0.0,0,75,398.7,1059.75,False,None,Submitted,Not Required,743.14,316.61,0,Low,Normal
P001981,E0166,2025-07-15,81.53,1.53,3991.5,112.05,500,275,1037.79,3290.76,False,None,Submitted,Not Required,,,0,Low,Normal
P001982,E0166,2025-07-31,82.13,2.13,4021.06,156.39,0,275,1045.48,2856.98,False,None,Submitted,Not Required,3290.76,-433.7800000000002,0,Low,Normal
P001983,E0166,2025-08-15,87.1,7.1,4264.23,521.15,250,275,1108.7,3651.68,False,None,Submitted,Approved,2856.98,794.6999999999998,2,Medium,Large change in net pay
P001984,E0166,2025-08-31,92.12,12.12,4510.11,889.96,0,275,1172.63,3952.45,False,None,Submitted,Approved,3651.68,300.77,0,Low,Normal
P001985,E0166,2025-09-15,77.09,0.0,3774.34,0.0,0,275,981.33,2518.01,False,None,Missing,Not Required,3952.45,-1434.4399999999996,4,High,"Missing timesheet, Large change in net pay"
P001986,E0166,2025-09-30,83.82,3.82,4103.77,280.45,0,275,1066.98,3042.24,False,None,Submitted,Not Required,2518.01,524.2299999999996,2,Medium,Large change in net pay
P001987,E0166,2025-10-15,82.34,2.34,4031.56,172.14,0,275,1048.2,2880.49,False,None,Submitted,Not Required,3042.24,-161.75,0,Low,Normal
P001988,E0166,2025-10-31,83.02,3.02,4064.7,221.86,0,275,1056.82,2954.74,False,None,Submitted,Not Required,2880.49,74.25,0,Low,Normal
P001989,E0166,2025-11-15,83.14,3.14,4070.57,230.66,0,275,1058.35,2967.88,False,None,Submitted,Not Required,2954.74,13.140000000000327,0,Low,Normal
P001990,E0166,2025-11-30,92.72,12.72,4539.77,934.45,0,275,1180.34,4018.88,False,None,Submitted,Rejected,2967.88,1051.0,2,Medium,Large change in net pay
P001991,E0166,2025-12-15,76.32,0.0,3736.75,0.0,0,275,971.56,2490.2,False,None,Submitted,Not Required,4018.88,-1528.6800000000003,2,Medium,Large change in net pay
P001992,E0166,2025-12-31,67.79,0.0,3319.2,0.0,500,275,862.99,2681.21,False,None,Submitted,Not Required,2490.2,191.01000000000022,0,Low,Normal
P001993,E0167,2025-07-15,44.42,0.0,3286.86,0.0,0,75,887.45,2324.41,False,None,Submitted,Not Required,,,0,Low,Normal
P001994,E0167,2025-07-31,56.06,0.0,4148.3,0.0,0,75,1120.04,2953.26,False,None,Submitted,Not Required,2324.41,628.8500000000004,2,Medium,Large change in net pay
P001995,E0167,2025-08-15,50.19,0.0,3713.81,0.0,0,75,1002.73,2636.08,False,None,Submitted,Not Required,2953.26,-317.1800000000003,0,Low,Normal
P001996,E0167,2025-08-31,46.26,0.0,3423.18,0.0,0,75,924.26,2423.92,False,None,Submitted,Not Required,2636.08,-212.15999999999985,0,Low,Normal
P001997,E0167,2025-09-15,41.39,0.0,3062.71,0.0,1000,75,826.93,3160.78,False,None,Submitted,Not Required,2423.92,736.8600000000001,2,Medium,Large change in net pay
P001998,E0167,2025-09-30,51.77,0.0,3831.0,0.0,250,75,1034.37,2971.63,False,None,Missing,Not Required,3160.78,-189.1500000000001,2,Medium,Missing timesheet
P001999,E0167,2025-10-15,55.16,0.0,4081.55,0.0,0,75,1102.02,2904.53,False,None,Submitted,Not Required,2971.63,-67.09999999999991,0,Low,Normal
P002000,E0167,2025-10-31,52.45,0.0,3881.08,0.0,0,75,1047.89,2758.19,False,None,Submitted,Not Required,2904.53,-146.34000000000015,0,Low,Normal
P002001,E0167,2025-11-15,47.97,0.0,3550.03,0.0,0,75,958.51,2516.52,False,None,Submitted,Not Required,2758.19,-241.67000000000007,0,Low,Normal
P002002,E0167,2025-11-30,51.17,0.0,3786.81,0.0,250,75,1022.44,2939.37,False,None,Late,Not Required,2516.52,422.8499999999999,0,Low,Normal
P002003,E0167,2025-12-15,51.13,0.0,3783.38,0.0,0,75,1021.51,2686.87,False,None,Submitted,Not Required,2939.37,-252.5,0,Low,Normal
P002004,E0167,2025-12-31,51.52,0.0,3812.3,0.0,0,75,1029.32,2707.98,False,None,Submitted,Not Required,2686.87,21.110000000000127,0,Low,Normal
